Method,Path,Class,Package,ReturnType,isFinal,isAbstract,isDefault,isStatic,NumParams,ParamTypes,parNumStandardTypes,parNumCustomTypes,parNumUnresolvedTypes,AccessModifier,Annotations,Javadoc,Expressions,ExpressionTypes,expNumStandardTypes,expNumCustomTypes,expNumUnresolvedTypes,RawLoc,CleanLoc,AllStandard,AllCustomAndUnresolved
getCount,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,long,false,false,false,false,1,ob java.lang.Object cb,1,0,0,public,,Returns the number of values = v.,ob v instanceof Integer  v  getCount op  op  op Integer cp  v cp .longValue op  cp  cp    op  op Integer cp  v cp .longValue op  cp    op  op Integer cp  v cp    op Integer cp  v  v  long result = 0  0  Long count =  op Long cp  freqTable.get op v cp    op Long cp  freqTable.get op v cp   freqTable.get op v cp   freqTable  v  count != null  count  null  result = count.longValue op  cp   result  count.longValue op  cp   count  result cb,ob boolean  java.lang.Object  long  long  java.lang.Integer  java.lang.Integer  java.lang.Object  long  java.lang.Long  java.lang.Long  Generic<V>  java.util.TreeMap  java.lang.Object  boolean  java.lang.Long  long  long  long  java.lang.Long  long cb,6,1,0,13,12,6,1
getCount,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,long,false,false,false,false,1,ob int cb,1,0,0,public,,Returns the number of values = v.,ob getCount op new Long op v cp  cp   new Long op v cp   v cb,ob long  java.lang.Long  int cb,3,0,0,1,1,3,0
getCount,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,long,false,false,false,false,1,ob long cb,1,0,0,public,,Returns the number of values = v.,ob getCount op new Long op v cp  cp   new Long op v cp   v cb,ob long  java.lang.Long  long cb,2,0,0,1,1,2,0
getCount,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,long,false,false,false,false,1,ob char cb,1,0,0,public,,Returns the number of values = v.,ob getCount op new Character op v cp  cp   new Character op v cp   v cb,ob long  java.lang.Character  char cb,3,0,0,1,1,3,0
getPct,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,double,false,false,false,false,1,ob java.lang.Object cb,1,0,0,public,,Returns the percentage of values that are equal to v  op as a proportion between 0 and 1 cp . <p> Returns <code>Double.NaN</code> if no values have been added.,ob getSumFreq op  cp  == 0  getSumFreq op  cp   0  Double.NaN  Double   op double cp  getCount op v cp  /  op double cp  getSumFreq op  cp    op double cp  getCount op v cp   getCount op v cp   v   op double cp  getSumFreq op  cp   getSumFreq op  cp  cb,ob boolean  long  double  java.lang.Double  double  double  long  java.lang.Object  double  long cb,5,0,0,4,4,5,0
getPct,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,double,false,false,false,false,1,ob int cb,1,0,0,public,,Returns the percentage of values that are equal to v  op as a proportion between 0 and 1 cp .,ob getPct op new Long op v cp  cp   new Long op v cp   v cb,ob double  java.lang.Long  int cb,3,0,0,1,1,3,0
getPct,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,double,false,false,false,false,1,ob long cb,1,0,0,public,,Returns the percentage of values that are equal to v  op as a proportion between 0 and 1 cp .,ob getPct op new Long op v cp  cp   new Long op v cp   v cb,ob double  java.lang.Long  long cb,3,0,0,1,1,3,0
getPct,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,double,false,false,false,false,1,ob char cb,1,0,0,public,,Returns the percentage of values that are equal to v  op as a proportion between 0 and 1 cp .,ob getPct op new Character op v cp  cp   new Character op v cp   v cb,ob double  java.lang.Character  char cb,3,0,0,1,1,3,0
getCumFreq,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,long,false,false,false,false,1,ob java.lang.Object cb,1,0,0,public,,Returns the cumulative frequency of values less than or equal to v. <p> Returns 0 if v is not comparable to the values set.,ob getSumFreq op  cp  == 0  getSumFreq op  cp   0  0  v instanceof Integer  v  getCumFreq op  op  op Integer cp  v cp .longValue op  cp  cp    op  op Integer cp  v cp .longValue op  cp    op  op Integer cp  v cp    op Integer cp  v  v  Comparator c = freqTable.comparator op  cp   freqTable.comparator op  cp   freqTable  c == null  c  null  c = new NaturalComparator op  cp   c  new NaturalComparator op  cp   long result = 0  0  Long value =  op Long cp  freqTable.get op v cp    op Long cp  freqTable.get op v cp   freqTable.get op v cp   freqTable  v  value != null  value  null  result = value.longValue op  cp   result  value.longValue op  cp   value  result  c.compare op v  freqTable.firstKey op  cp  cp  < 0  c.compare op v  freqTable.firstKey op  cp  cp   c  v  freqTable.firstKey op  cp   freqTable  0  0  c.compare op v  freqTable.lastKey op  cp  cp  >= 0  c.compare op v  freqTable.lastKey op  cp  cp   c  v  freqTable.lastKey op  cp   freqTable  0  getSumFreq op  cp   Iterator values = valuesIterator op  cp   valuesIterator op  cp   values.hasNext op  cp   values  Object nextValue = values.next op  cp   values.next op  cp   values  c.compare op v  nextValue cp  > 0  c.compare op v  nextValue cp   c  v  nextValue  0  result += getCount op nextValue cp   result  getCount op nextValue cp   nextValue  result  result cb,ob boolean  long  boolean  java.lang.Object  long  long  java.lang.Integer  java.lang.Integer  java.lang.Object  java.util.Comparator  java.util.Comparator  java.util.TreeMap  boolean  java.util.Comparator  java.util.Comparator  java.util.Comparator  org.apache.commons.math.stat.Frequency.NaturalComparator  long  java.lang.Long  java.lang.Long  Generic<V>  java.util.TreeMap  java.lang.Object  boolean  java.lang.Long  long  long  long  java.lang.Long  long  boolean  int  java.util.Comparator  java.lang.Object  Generic<K>  java.util.TreeMap  boolean  int  java.util.Comparator  java.lang.Object  Generic<K>  java.util.TreeMap  long  java.util.Iterator  java.util.Iterator  boolean  java.util.Iterator  java.lang.Object  java.lang.Object  java.util.Iterator  boolean  int  java.util.Comparator  java.lang.Object  java.lang.Object  long  long  long  java.lang.Object  long  long cb,9,3,0,38,35,9,3
getCumFreq,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,long,false,false,false,false,1,ob int cb,1,0,0,public,,Returns the cumulative frequency of values less than or equal to v. <p> Returns 0 if v is not comparable to the values set.,ob getCumFreq op new Long op v cp  cp   new Long op v cp   v cb,ob long  java.lang.Long  int cb,3,0,0,1,1,3,0
getCumFreq,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,long,false,false,false,false,1,ob long cb,1,0,0,public,,Returns the cumulative frequency of values less than or equal to v. <p> Returns 0 if v is not comparable to the values set.,ob getCumFreq op new Long op v cp  cp   new Long op v cp   v cb,ob long  java.lang.Long  long cb,2,0,0,1,1,2,0
getCumFreq,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,long,false,false,false,false,1,ob char cb,1,0,0,public,,Returns the cumulative frequency of values less than or equal to v. <p> Returns 0 if v is not comparable to the values set.,ob getCumFreq op new Character op v cp  cp   new Character op v cp   v cb,ob long  java.lang.Character  char cb,3,0,0,1,1,3,0
getCumPct,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,double,false,false,false,false,1,ob java.lang.Object cb,1,0,0,public,,Returns the cumulative percentage of values less than or equal to v  op as a proportion between 0 and 1 cp . <p> Returns <code>Double.NaN</code> if no values have been added. Returns 0 if at least one value has been added  but v is not comparable to the values set.,ob getSumFreq op  cp  == 0  getSumFreq op  cp   0  Double.NaN  Double   op double cp  getCumFreq op v cp  /  op double cp  getSumFreq op  cp    op double cp  getCumFreq op v cp   getCumFreq op v cp   v   op double cp  getSumFreq op  cp   getSumFreq op  cp  cb,ob boolean  long  double  java.lang.Double  double  double  long  java.lang.Object  double  long cb,5,0,0,4,4,5,0
getCumPct,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,double,false,false,false,false,1,ob int cb,1,0,0,public,,Returns the cumulative percentage of values less than or equal to v  op as a proportion between 0 and 1 cp . <p> Returns 0 if v is not comparable to the values set.,ob getCumPct op new Long op v cp  cp   new Long op v cp   v cb,ob double  java.lang.Long  int cb,3,0,0,1,1,3,0
getCumPct,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,double,false,false,false,false,1,ob long cb,1,0,0,public,,Returns the cumulative percentage of values less than or equal to v  op as a proportion between 0 and 1 cp . <p> Returns 0 if v is not comparable to the values set.,ob getCumPct op new Long op v cp  cp   new Long op v cp   v cb,ob double  java.lang.Long  long cb,3,0,0,1,1,3,0
getCumPct,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,double,false,false,false,false,1,ob char cb,1,0,0,public,,Returns the cumulative percentage of values less than or equal to v  op as a proportion between 0 and 1 cp . <p> Returns 0 if v is not comparable to the values set.,ob getCumPct op new Character op v cp  cp   new Character op v cp   v cb,ob double  java.lang.Character  char cb,3,0,0,1,1,3,0
compare,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,Frequency,org.apache.commons.math.stat,int,false,false,false,false,2,ob java.lang.Object  java.lang.Object cb,1,0,0,public,,Compare the two  ocb @link Comparable Comparable ccb  arguments. This method is equivalent to: <pre> op  op  ocb @link Comparable Comparable ccb  cp o1 cp . ocb @link Comparable#compareTo compareTo ccb  op o2 cp </pre>,ob  op  op Comparable cp  o1 cp .compareTo op o2 cp    op  op Comparable cp  o1 cp    op Comparable cp  o1  o1  o2 cb,ob int  java.lang.Comparable  java.lang.Comparable  java.lang.Object  java.lang.Object cb,3,0,0,1,1,3,0
compare,repos/Math-106f/src/java/org/apache/commons/math/stat/Frequency.java,NaturalComparator,org.apache.commons.math.stat,int,false,false,false,false,2,ob java.lang.Object  java.lang.Object cb,1,0,0,public,,Compare the two  ocb @link Comparable Comparable ccb  arguments. This method is equivalent to: <pre> op  op  ocb @link Comparable Comparable ccb  cp o1 cp . ocb @link Comparable#compareTo compareTo ccb  op o2 cp </pre>,ob  op  op Comparable cp  o1 cp .compareTo op o2 cp    op  op Comparable cp  o1 cp    op Comparable cp  o1  o1  o2 cb,ob int  java.lang.Comparable  java.lang.Comparable  java.lang.Object  java.lang.Object cb,3,0,0,1,1,3,0
getArgument,repos/Math-106f/src/java/org/apache/commons/math/FunctionEvaluationException.java,FunctionEvaluationException,org.apache.commons.math,double,false,false,false,false,0,ob  cb,0,0,0,public,,Returns the function argument that caused this exception.,ob this.argument  this cb,ob double  org.apache.commons.math.FunctionEvaluationException cb,1,1,0,1,1,1,1
setSeed,repos/Math-106f/src/java/org/apache/commons/math/random/RandomGenerator.java,RandomGenerator,org.apache.commons.math.random,void,false,false,false,false,1,ob long cb,1,0,0,,,Sets the seed of the underyling random number generator using a  <code>long</code> seed.  Sequences of values generated starting with the same seeds should be identical.,ob  cb,ob  cb,0,0,0,0,0,2,0
nextBytes,repos/Math-106f/src/java/org/apache/commons/math/random/RandomGenerator.java,RandomGenerator,org.apache.commons.math.random,void,false,false,false,false,1,ob byte ob  cb  cb,0,1,0,,,Generates random bytes and places them into a user-supplied  byte array.  The number of random bytes produced is equal to  the length of the byte array.,ob  cb,ob  cb,0,0,0,0,0,1,1
nextInt,repos/Math-106f/src/java/org/apache/commons/math/random/RandomGenerator.java,RandomGenerator,org.apache.commons.math.random,int,false,false,false,false,0,ob  cb,0,0,0,,,Returns the next pseudorandom  uniformly distributed <code>int</code> value from this random number generator's sequence.   All 2<font size=""-1""><sup>32</sup></font> possible <tt>int</tt> values should be produced with   op approximately cp  equal probability.,ob  cb,ob  cb,0,0,0,0,0,1,0
nextInt,repos/Math-106f/src/java/org/apache/commons/math/random/RandomGenerator.java,RandomGenerator,org.apache.commons.math.random,int,false,false,false,false,1,ob int cb,1,0,0,,,Returns a pseudorandom  uniformly distributed <tt>int</tt> value between 0  op inclusive cp  and the specified value  op exclusive cp   drawn from this random number generator's sequence.,ob  cb,ob  cb,0,0,0,0,0,1,0
nextLong,repos/Math-106f/src/java/org/apache/commons/math/random/RandomGenerator.java,RandomGenerator,org.apache.commons.math.random,long,false,false,false,false,0,ob  cb,0,0,0,,,Returns the next pseudorandom  uniformly distributed <code>long</code> value from this random number generator's sequence.  All  2<font size=""-1""><sup>64</sup></font> possible <tt>long</tt> values  should be produced with  op approximately cp  equal probability.,ob  cb,ob  cb,0,0,0,0,0,1,0
nextBoolean,repos/Math-106f/src/java/org/apache/commons/math/random/RandomGenerator.java,RandomGenerator,org.apache.commons.math.random,boolean,false,false,false,false,0,ob  cb,0,0,0,,,Returns the next pseudorandom  uniformly distributed <code>boolean</code> value from this random number generator's sequence.,ob  cb,ob  cb,0,0,0,0,0,1,0
nextFloat,repos/Math-106f/src/java/org/apache/commons/math/random/RandomGenerator.java,RandomGenerator,org.apache.commons.math.random,float,false,false,false,false,0,ob  cb,0,0,0,,,Returns the next pseudorandom  uniformly distributed <code>float</code> value between <code>0.0</code> and <code>1.0</code> from this random number generator's sequence.,ob  cb,ob  cb,0,0,0,0,0,1,0
nextDouble,repos/Math-106f/src/java/org/apache/commons/math/random/RandomGenerator.java,RandomGenerator,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,,,Returns the next pseudorandom  uniformly distributed  <code>double</code> value between <code>0.0</code> and <code>1.0</code> from this random number generator's sequence.,ob  cb,ob  cb,0,0,0,0,0,1,0
nextGaussian,repos/Math-106f/src/java/org/apache/commons/math/random/RandomGenerator.java,RandomGenerator,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,,,Returns the next pseudorandom  Gaussian  op ""normally"" cp  distributed <code>double</code> value with mean <code>0.0</code> and standard deviation <code>1.0</code> from this random number generator's sequence.,ob  cb,ob  cb,0,0,0,0,0,1,0
getNext,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,public,,Returns the next generated value  generated according to the mode value  op see MODE constants cp .,ob mode  DIGEST_MODE  getNextDigest op  cp   REPLAY_MODE  getNextReplay op  cp   UNIFORM_MODE  getNextUniform op  cp   EXPONENTIAL_MODE  getNextExponential op  cp   GAUSSIAN_MODE  getNextGaussian op  cp   CONSTANT_MODE  mu  new IllegalStateException op ""Bad mode: "" + mode cp   ""Bad mode: "" + mode  ""Bad mode: ""  mode cb,ob int  int  double  int  double  int  double  int  double  int  double  int  double  java.lang.IllegalStateException  java.lang.String  int cb,4,0,0,16,16,4,0
fill,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,1,ob double ob  cb  cb,0,1,0,public,,Fills the input array with values generated using getNext op  cp  repeatedly.,ob int i = 0  0  i < values.length  i  values.length  values  i++  i  values ob i cb  = getNext op  cp   values ob i cb   values  i  getNext op  cp  cb,ob int  boolean  int  int  double ob  cb   int  int  double  double  double ob  cb   int  double cb,3,1,0,3,3,4,1
fill,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,double ob  cb,false,false,false,false,1,ob int cb,1,0,0,public,,Returns an array of length <code>length</code> with values generated using getNext op  cp  repeatedly.,ob double ob  cb  out = new double ob length cb   new double ob length cb   length  int i = 0  0  i < length  i  length  i++  i  out ob i cb  = getNext op  cp   out ob i cb   out  i  getNext op  cp   out cb,ob double ob  cb   double ob  cb   int  int  boolean  int  int  int  int  double  double  double ob  cb   int  double  double ob  cb  cb,3,1,0,5,5,3,1
computeDistribution,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,0,ob  cb,0,0,0,public,,Computes the empirical distribution using values from the file in <code>valuesFileURL</code>  using the default number of bins. <p> <code>valuesFileURL</code> must exist and be readable by *this at runtime. <p> This method must be called before using <code>getNext op  cp </code> with <code>mode = DISGEST_MODE</code>,ob empiricalDistribution = new EmpiricalDistributionImpl op  cp   empiricalDistribution  new EmpiricalDistributionImpl op  cp   empiricalDistribution.load op valuesFileURL cp   empiricalDistribution  valuesFileURL cb,ob Unresolved  Unresolved  Unresolved  Unresolved  Unresolved  java.net.URL cb,1,0,5,2,2,2,5
computeDistribution,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,1,ob int cb,1,0,0,public,,Computes the empirical distribution using values from the file in <code>valuesFileURL</code> and <code>binCount</code> bins. <p> <code>valuesFileURL</code> must exist and be readable by *this at runtime. <p> This method must be called before using <code>getNext op  cp </code> with <code>mode = DISGEST_MODE</code>,ob empiricalDistribution = new EmpiricalDistributionImpl op binCount cp   empiricalDistribution  new EmpiricalDistributionImpl op binCount cp   binCount  empiricalDistribution.load op valuesFileURL cp   empiricalDistribution  valuesFileURL  mu = empiricalDistribution.getSampleStats op  cp .getMean op  cp   mu  empiricalDistribution.getSampleStats op  cp .getMean op  cp   empiricalDistribution.getSampleStats op  cp   empiricalDistribution  sigma = empiricalDistribution.getSampleStats op  cp .getStandardDeviation op  cp   sigma  empiricalDistribution.getSampleStats op  cp .getStandardDeviation op  cp   empiricalDistribution.getSampleStats op  cp   empiricalDistribution cb,ob Unresolved  Unresolved  Unresolved  int  Unresolved  Unresolved  java.net.URL  double  double  Unresolved  Unresolved  Unresolved  double  double  Unresolved  Unresolved  Unresolved cb,3,0,11,4,4,4,11
getMode,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,int,false,false,false,false,0,ob  cb,0,0,0,public,,Getter for property mode.,ob mode cb,ob int cb,1,0,0,1,1,1,0
setMode,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,1,ob int cb,1,0,0,public,,Setter for property mode.,ob this.mode = mode  this.mode  this  mode cb,ob int  int  org.apache.commons.math.random.ValueServer  int cb,1,1,0,1,1,2,1
getValuesFileURL,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,URL,false,false,false,false,0,ob  cb,0,0,0,public,,Getter for <code>valuesFileURL<code>,ob valuesFileURL cb,ob java.net.URL cb,1,0,0,1,1,1,1
setValuesFileURL,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,1,ob java.lang.String cb,1,0,0,public,,Sets the <code>valuesFileURL</code> using a string URL representation,ob this.valuesFileURL = new URL op url cp   this.valuesFileURL  this  new URL op url cp   url cb,ob java.net.URL  java.net.URL  org.apache.commons.math.random.ValueServer  java.net.URL  java.lang.String cb,2,1,0,1,1,3,1
setValuesFileURL,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,1,ob java.net.URL cb,1,0,0,public,,Sets the <code>valuesFileURL</code>,ob this.valuesFileURL = url  this.valuesFileURL  this  url cb,ob java.net.URL  java.net.URL  org.apache.commons.math.random.ValueServer  java.net.URL cb,1,1,0,1,1,2,1
getEmpiricalDistribution,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,EmpiricalDistribution,false,false,false,false,0,ob  cb,0,0,0,public,,Getter for property empiricalDistribution.,ob empiricalDistribution cb,ob Unresolved cb,0,0,1,1,1,0,2
resetReplayFile,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,0,ob  cb,0,0,0,public,,Resets REPLAY_MODE file pointer to the beginning of the <code>valuesFileURL</code>.,ob filePointer != null  filePointer  null  filePointer.close op  cp   filePointer  filePointer = null  filePointer  null  filePointer = new BufferedReader op new InputStreamReader op valuesFileURL.openStream op  cp  cp  cp   filePointer  new BufferedReader op new InputStreamReader op valuesFileURL.openStream op  cp  cp  cp   new InputStreamReader op valuesFileURL.openStream op  cp  cp   valuesFileURL.openStream op  cp   valuesFileURL cb,ob boolean  java.io.BufferedReader  void  java.io.BufferedReader  java.io.BufferedReader  java.io.BufferedReader  java.io.BufferedReader  java.io.BufferedReader  java.io.BufferedReader  java.io.InputStreamReader  java.io.InputStream  java.net.URL cb,6,0,0,9,8,6,0
closeReplayFile,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,0,ob  cb,0,0,0,public,,Closes <code>valuesFileURL</code> after use in REPLAY_MODE.,ob filePointer != null  filePointer  null  filePointer.close op  cp   filePointer  filePointer = null  filePointer  null cb,ob boolean  java.io.BufferedReader  void  java.io.BufferedReader  java.io.BufferedReader  java.io.BufferedReader cb,3,0,0,4,4,3,0
getMu,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,public,,Getter for property mu.,ob mu cb,ob double cb,1,0,0,1,1,1,0
setMu,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,1,ob double cb,1,0,0,public,,Setter for property mu.,ob this.mu = mu  this.mu  this  mu cb,ob double  double  org.apache.commons.math.random.ValueServer  double cb,1,1,0,1,1,2,1
getSigma,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,public,,Getter for property sigma.,ob sigma cb,ob double cb,1,0,0,1,1,1,0
setSigma,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,void,false,false,false,false,1,ob double cb,1,0,0,public,,Setter for property sigma.,ob this.sigma = sigma  this.sigma  this  sigma cb,ob double  double  org.apache.commons.math.random.ValueServer  double cb,1,1,0,1,1,2,1
getNextDigest,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,private,,Gets a random value in DIGEST_MODE. <p> <strong>Preconditions</strong>: <ul> <li>Before this method is called  <code>computeDistribution op  cp </code> must have completed successfully  otherwise an <code>IllegalStateException</code> will be thrown</li></ul>,ob  op empiricalDistribution == null cp  ||  op empiricalDistribution.getBinStats op  cp .size op  cp  == 0 cp    op empiricalDistribution == null cp   empiricalDistribution == null  empiricalDistribution  null   op empiricalDistribution.getBinStats op  cp .size op  cp  == 0 cp   empiricalDistribution.getBinStats op  cp .size op  cp  == 0  empiricalDistribution.getBinStats op  cp .size op  cp   empiricalDistribution.getBinStats op  cp   empiricalDistribution  0  new IllegalStateException op ""Digest not initialized"" cp   ""Digest not initialized""  empiricalDistribution.getNextValue op  cp   empiricalDistribution cb,ob boolean  boolean  boolean  Unresolved  boolean  boolean  Unresolved  Unresolved  Unresolved  java.lang.IllegalStateException  Unresolved  Unresolved cb,2,0,6,4,4,3,6
getNextReplay,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,private,,Gets next sequential value from the <code>valuesFileURL</code>. <p> Throws an IOException if the read fails. <p> This method will open the <code>valuesFileURL</code> if there is no replay file open. <p> The <code>valuesFileURL</code> will be closed and reopened to wrap around from EOF to BOF if EOF is encountered.,ob String str = null  null  filePointer == null  filePointer  null  resetReplayFile op  cp    op str = filePointer.readLine op  cp  cp  == null   op str = filePointer.readLine op  cp  cp   str = filePointer.readLine op  cp   str  filePointer.readLine op  cp   filePointer  null  closeReplayFile op  cp   resetReplayFile op  cp   str = filePointer.readLine op  cp   str  filePointer.readLine op  cp   filePointer  new Double op str cp .doubleValue op  cp   new Double op str cp   str cb,ob java.lang.String  boolean  java.io.BufferedReader  void  boolean  java.lang.String  java.lang.String  java.lang.String  java.lang.String  java.io.BufferedReader  void  void  java.lang.String  java.lang.String  java.lang.String  java.io.BufferedReader  double  java.lang.Double  java.lang.String cb,6,0,0,10,10,6,0
getNextUniform,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,private,,Gets a uniformly distributed random value with mean = mu.,ob randomData.nextUniform op 0  2 * mu cp   randomData  0  2 * mu  2  mu cb,ob Unresolved  Unresolved  double  double cb,1,0,2,1,1,1,2
getNextExponential,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,private,,Gets an exponentially distributed random value with mean = mu.,ob randomData.nextExponential op mu cp   randomData  mu cb,ob Unresolved  Unresolved  double cb,1,0,2,1,1,1,2
getNextGaussian,repos/Math-106f/src/java/org/apache/commons/math/random/ValueServer.java,ValueServer,org.apache.commons.math.random,double,false,false,false,false,0,ob  cb,0,0,0,private,,Gets a Gaussian distributed random value with mean = mu and standard deviation = sigma.,ob randomData.nextGaussian op mu  sigma cp   randomData  mu  sigma cb,ob Unresolved  Unresolved  double  double cb,1,0,2,1,1,1,2
nextHexString,repos/Math-106f/src/java/org/apache/commons/math/random/RandomData.java,RandomData,org.apache.commons.math.random,String,false,false,false,false,1,ob int cb,1,0,0,,,Generates a random string of hex characters of length <code>len</code>. <p> The generated string will be random  but not cryptographically secure. To generate cryptographically secure strings  use <code>nextSecureHexString</code> <p> <strong>Preconditions</strong>:<ul> <li><code>len > 0</code>  op otherwise an IllegalArgumentException     is thrown. cp </li> </ul>,ob  cb,ob  cb,0,0,0,0,0,1,1
nextInt,repos/Math-106f/src/java/org/apache/commons/math/random/RandomData.java,RandomData,org.apache.commons.math.random,int,false,false,false,false,2,ob int  int cb,1,0,0,,,Generates a uniformly distributed random integer between <code>lower</code> and <code>upper</code>  op endpoints included cp . <p> The generated integer will be random  but not cryptographically secure. To generate cryptographically secure integer sequences  use <code>nextSecureInt</code>. <p> <strong>Preconditions</strong>:<ul> <li><code>lower < upper</code>  op otherwise an IllegalArgumentException     is thrown. cp </li> </ul>,ob  cb,ob  cb,0,0,0,0,0,1,0
nextLong,repos/Math-106f/src/java/org/apache/commons/math/random/RandomData.java,RandomData,org.apache.commons.math.random,long,false,false,false,false,2,ob long  long cb,1,0,0,,,Generates a uniformly distributed random long integer between <code>lower</code> and <code>upper</code>  op endpoints included cp . <p> The generated long integer values will be random  but not cryptographically secure. To generate cryptographically secure sequences of longs  use <code>nextSecureLong</code> <p> <strong>Preconditions</strong>:<ul> <li><code>lower < upper</code>  op otherwise an IllegalArgumentException     is thrown. cp </li> </ul>,ob  cb,ob  cb,0,0,0,0,0,1,0
nextSecureHexString,repos/Math-106f/src/java/org/apache/commons/math/random/RandomData.java,RandomData,org.apache.commons.math.random,String,false,false,false,false,1,ob int cb,1,0,0,,,Generates a random string of hex characters from a secure random sequence. <p> If cryptographic security is not required  use <code>nextHexString op  cp </code>. <p> <strong>Preconditions</strong>:<ul> <li><code>len > 0</code>  op otherwise an IllegalArgumentException     is thrown. cp </li> </ul>,ob  cb,ob  cb,0,0,0,0,0,1,1
