Method,Path,Class,Package,ReturnType,isFinal,isAbstract,isDefault,isStatic,NumParams,ParamTypes,parNumStandardTypes,parNumCustomTypes,parNumUnresolvedTypes,AccessModifier,Annotations,Javadoc,Expressions,ExpressionTypes,expNumStandardTypes,expNumCustomTypes,expNumUnresolvedTypes,RawLoc,CleanLoc,AllStandard,AllCustomAndUnresolved
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,Iterator<T>,false,false,false,false,2,ob JsonParser  JavaType cb,0,2,0,public,,Convenience method that is equivalent to: <pre>   withType op valueType cp .readValues op p cp   </pre> <p> Method reads a sequence of Objects from parser stream. Sequence can be either root-level ""unwrapped"" sequence  op without surrounding JSON array cp   or a sequence contained in a JSON Array. In either case  ocb @link JsonParser ccb  <b>MUST</b> point to the first token of the first element  OR not point to any token  op in which case it is advanced to the next token cp . This means  specifically  that for wrapped sequences  parser MUST NOT point to the surrounding <code>START_ARRAY</code>  op one that contains values to read cp  but rather to the token following it which is the first token of the first value to read. <p> NOTE: this method never tries to auto-detect format  since actual  op data-format specific cp  parser is given.,ob forType op valueType cp .readValues op p cp   forType op valueType cp   valueType  p cb,ob  cb,0,0,0,-1,-1,0,3
createArrayNode,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,JsonNode,false,false,false,false,0,ob  cb,0,0,0,public,Override,,ob @Override  _config.getNodeFactory op  cp .arrayNode op  cp   _config.getNodeFactory op  cp   _config cb,ob  cb,0,0,0,-1,-1,0,1
createObjectNode,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,JsonNode,false,false,false,false,0,ob  cb,0,0,0,public,Override,,ob @Override  _config.getNodeFactory op  cp .objectNode op  cp   _config.getNodeFactory op  cp   _config cb,ob  cb,0,0,0,-1,-1,0,1
treeAsTokens,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,JsonParser,false,false,false,false,1,ob TreeNode cb,0,1,0,public,Override,,ob @Override  ObjectReader codec = withValueToUpdate op null cp   withValueToUpdate op null cp   null  new TreeTraversingParser op  op JsonNode cp  n  codec cp    op JsonNode cp  n  n  codec cb,ob  cb,0,0,0,-1,-1,0,2
readTree,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,1,ob JsonParser cb,0,1,0,public,SuppressWarnings  Override,Convenience method that binds content read using given parser  using configuration of this reader  except that content is bound as JSON tree instead of configured root value type. <p> Note: if an object was specified with  ocb @link #withValueToUpdate ccb   it will be ignored. <p> NOTE: this method never tries to auto-detect format  since actual  op data-format specific cp  parser is given.,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  @Override   op T cp  _bindAsTree op p cp   _bindAsTree op p cp   p cb,ob  cb,0,0,0,-1,-1,0,2
writeTree,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,void,false,false,false,false,2,ob JsonGenerator  TreeNode cb,0,2,0,public,Override,,ob @Override  new UnsupportedOperationException op  cp  cb,ob  cb,0,0,0,-1,-1,1,2
readValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,1,ob InputStream cb,0,1,0,public,SuppressWarnings,Method that binds content read from given input source  using configuration of this reader. Value return is either newly constructed  or root value that was specified with  ocb @link #withValueToUpdate op Object cp  ccb .,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  _dataFormatReaders != null  _dataFormatReaders  null   op T cp  _detectBindAndClose op _dataFormatReaders.findFormat op src cp   false cp   _detectBindAndClose op _dataFormatReaders.findFormat op src cp   false cp   _dataFormatReaders.findFormat op src cp   _dataFormatReaders  src  false   op T cp  _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _considerFilter op _parserFactory.createParser op src cp   false cp   _parserFactory.createParser op src cp   _parserFactory  src  false cb,ob  cb,0,0,0,-1,-1,0,2
readValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,1,ob Reader cb,0,1,0,public,SuppressWarnings,Method that binds content read from given input source  using configuration of this reader. Value return is either newly constructed  or root value that was specified with  ocb @link #withValueToUpdate op Object cp  ccb .,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op src cp   src   op T cp  _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _considerFilter op _parserFactory.createParser op src cp   false cp   _parserFactory.createParser op src cp   _parserFactory  src  false cb,ob  cb,0,0,0,-1,-1,0,2
readValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,1,ob String cb,0,1,0,public,SuppressWarnings,Method that binds content read from given JSON string  using configuration of this reader. Value return is either newly constructed  or root value that was specified with  ocb @link #withValueToUpdate op Object cp  ccb .,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op src cp   src   op T cp  _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _considerFilter op _parserFactory.createParser op src cp   false cp   _parserFactory.createParser op src cp   _parserFactory  src  false cb,ob  cb,0,0,0,-1,-1,0,2
readValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,1,ob byte ob  cb  cb,0,1,0,public,SuppressWarnings,Method that binds content read from given byte array  using configuration of this reader. Value return is either newly constructed  or root value that was specified with  ocb @link #withValueToUpdate op Object cp  ccb .,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  _dataFormatReaders != null  _dataFormatReaders  null   op T cp  _detectBindAndClose op src  0  src.length cp   _detectBindAndClose op src  0  src.length cp   src  0  src.length  src   op T cp  _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _considerFilter op _parserFactory.createParser op src cp   false cp   _parserFactory.createParser op src cp   _parserFactory  src  false cb,ob  cb,0,0,0,-1,-1,0,2
readValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,3,ob byte ob  cb   int  int cb,1,1,0,public,SuppressWarnings,Method that binds content read from given byte array  using configuration of this reader. Value return is either newly constructed  or root value that was specified with  ocb @link #withValueToUpdate op Object cp  ccb .,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  _dataFormatReaders != null  _dataFormatReaders  null   op T cp  _detectBindAndClose op src  offset  length cp   _detectBindAndClose op src  offset  length cp   src  offset  length   op T cp  _bindAndClose op _considerFilter op _parserFactory.createParser op src  offset  length cp   false cp  cp   _bindAndClose op _considerFilter op _parserFactory.createParser op src  offset  length cp   false cp  cp   _considerFilter op _parserFactory.createParser op src  offset  length cp   false cp   _parserFactory.createParser op src  offset  length cp   _parserFactory  src  offset  length  false cb,ob  cb,0,0,0,-1,-1,1,2
readValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,1,ob File cb,0,1,0,public,SuppressWarnings,,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  _dataFormatReaders != null  _dataFormatReaders  null   op T cp  _detectBindAndClose op _dataFormatReaders.findFormat op _inputStream op src cp  cp   true cp   _detectBindAndClose op _dataFormatReaders.findFormat op _inputStream op src cp  cp   true cp   _dataFormatReaders.findFormat op _inputStream op src cp  cp   _dataFormatReaders  _inputStream op src cp   src  true   op T cp  _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _considerFilter op _parserFactory.createParser op src cp   false cp   _parserFactory.createParser op src cp   _parserFactory  src  false cb,ob  cb,0,0,0,-1,-1,0,2
readValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,1,ob URL cb,0,1,0,public,SuppressWarnings,Method that binds content read from given input source  using configuration of this reader. Value return is either newly constructed  or root value that was specified with  ocb @link #withValueToUpdate op Object cp  ccb .,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  _dataFormatReaders != null  _dataFormatReaders  null   op T cp  _detectBindAndClose op _dataFormatReaders.findFormat op _inputStream op src cp  cp   true cp   _detectBindAndClose op _dataFormatReaders.findFormat op _inputStream op src cp  cp   true cp   _dataFormatReaders.findFormat op _inputStream op src cp  cp   _dataFormatReaders  _inputStream op src cp   src  true   op T cp  _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _considerFilter op _parserFactory.createParser op src cp   false cp   _parserFactory.createParser op src cp   _parserFactory  src  false cb,ob  cb,0,0,0,-1,-1,0,2
readValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,1,ob JsonNode cb,0,1,0,public,SuppressWarnings,Convenience method for converting results from given JSON tree into given value type. Basically short-cut for: <pre>   objectReader.readValue op src.traverse op  cp  cp  </pre>,ob @SuppressWarnings op  ocb  ""unchecked""  ""resource""  ccb  cp    ocb  ""unchecked""  ""resource""  ccb   ""unchecked""  ""resource""  _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op src cp   src   op T cp  _bindAndClose op _considerFilter op treeAsTokens op src cp   false cp  cp   _bindAndClose op _considerFilter op treeAsTokens op src cp   false cp  cp   _considerFilter op treeAsTokens op src cp   false cp   treeAsTokens op src cp   src  false cb,ob  cb,0,0,0,-1,-1,0,2
readValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,1,ob DataInput cb,0,1,0,public,SuppressWarnings,,ob @SuppressWarnings op ""unchecked"" cp   ""unchecked""  _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op src cp   src   op T cp  _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _bindAndClose op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _considerFilter op _parserFactory.createParser op src cp   false cp   _parserFactory.createParser op src cp   _parserFactory  src  false cb,ob  cb,0,0,0,-1,-1,0,2
readTree,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,JsonNode,false,false,false,false,1,ob InputStream cb,0,1,0,public,,Method that reads content from given input source  using configuration of this reader  and binds it as JSON Tree. <p> Note that if an object was specified with a call to  ocb @link #withValueToUpdate op Object cp  ccb  it will just be ignored  result is always a newly constructed  ocb @link JsonNode ccb  instance.,ob _dataFormatReaders != null  _dataFormatReaders  null  _detectBindAndCloseAsTree op in cp   in  _bindAndCloseAsTree op _considerFilter op _parserFactory.createParser op in cp   false cp  cp   _considerFilter op _parserFactory.createParser op in cp   false cp   _parserFactory.createParser op in cp   _parserFactory  in  false cb,ob  cb,0,0,0,-1,-1,0,2
readTree,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,JsonNode,false,false,false,false,1,ob Reader cb,0,1,0,public,,Method that reads content from given input source  using configuration of this reader  and binds it as JSON Tree. <p> Note that if an object was specified with a call to  ocb @link #withValueToUpdate op Object cp  ccb  it will just be ignored  result is always a newly constructed  ocb @link JsonNode ccb  instance.,ob _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op r cp   r  _bindAndCloseAsTree op _considerFilter op _parserFactory.createParser op r cp   false cp  cp   _considerFilter op _parserFactory.createParser op r cp   false cp   _parserFactory.createParser op r cp   _parserFactory  r  false cb,ob  cb,0,0,0,-1,-1,0,2
readTree,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,JsonNode,false,false,false,false,1,ob String cb,0,1,0,public,,Method that reads content from given JSON input String  using configuration of this reader  and binds it as JSON Tree. <p> Note that if an object was specified with a call to  ocb @link #withValueToUpdate op Object cp  ccb  it will just be ignored  result is always a newly constructed  ocb @link JsonNode ccb  instance.,ob _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op json cp   json  _bindAndCloseAsTree op _considerFilter op _parserFactory.createParser op json cp   false cp  cp   _considerFilter op _parserFactory.createParser op json cp   false cp   _parserFactory.createParser op json cp   _parserFactory  json  false cb,ob  cb,0,0,0,-1,-1,0,2
readTree,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,JsonNode,false,false,false,false,1,ob DataInput cb,0,1,0,public,,,ob _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op src cp   src  _bindAndCloseAsTree op _considerFilter op _parserFactory.createParser op src cp   false cp  cp   _considerFilter op _parserFactory.createParser op src cp   false cp   _parserFactory.createParser op src cp   _parserFactory  src  false cb,ob  cb,0,0,0,-1,-1,0,2
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,MappingIterator<T>,false,false,false,false,1,ob JsonParser cb,0,1,0,public,,Method for reading sequence of Objects from parser stream. <p> Sequence can be either root-level ""unwrapped"" sequence  op without surrounding JSON array cp   or a sequence contained in a JSON Array. In either case  ocb @link JsonParser ccb  must point to the first token of the first element  OR not point to any token  op in which case it is advanced to the next token cp . This means  specifically  that for wrapped sequences  parser MUST NOT point to the surrounding <code>START_ARRAY</code> but rather to the token following it.,ob DeserializationContext ctxt = createDeserializationContext op p cp   createDeserializationContext op p cp   p  _newIterator op p  ctxt  _findRootDeserializer op ctxt cp   false cp   p  ctxt  _findRootDeserializer op ctxt cp   ctxt  false cb,ob  cb,0,0,0,-1,-1,0,2
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,MappingIterator<T>,false,false,false,false,1,ob InputStream cb,0,1,0,public,,Method for reading sequence of Objects from parser stream. <p> Sequence can be either wrapped or unwrapped root-level sequence: wrapped means that the elements are enclosed in JSON Array  and unwrapped that elements are directly accessed at main level. Assumption is that iff the first token of the document is <code>START_ARRAY</code>  we have a wrapped sequence  otherwise unwrapped. For wrapped sequences  leading <code>START_ARRAY</code> is skipped  so that for both cases  underlying  ocb @link JsonParser ccb  will point to what is expected to be the first token of the first element. <p> Note that the wrapped vs unwrapped logic means that it is NOT possible to use this method for reading an unwrapped sequence of elements written as JSON Arrays: to read such sequences  one has to use  ocb @link #readValues op JsonParser cp  ccb   making sure parser points to the first token of the first element  op i.e. the second <code>START_ARRAY</code> which is part of the first element cp .,ob _dataFormatReaders != null  _dataFormatReaders  null  _detectBindAndReadValues op _dataFormatReaders.findFormat op src cp   false cp   _dataFormatReaders.findFormat op src cp   _dataFormatReaders  src  false  _bindAndReadValues op _considerFilter op _parserFactory.createParser op src cp   true cp  cp   _considerFilter op _parserFactory.createParser op src cp   true cp   _parserFactory.createParser op src cp   _parserFactory  src  true cb,ob  cb,0,0,0,-1,-1,0,2
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,MappingIterator<T>,false,false,false,false,1,ob Reader cb,0,1,0,public,SuppressWarnings,Overloaded version of  ocb @link #readValue op InputStream cp  ccb .,ob @SuppressWarnings op ""resource"" cp   ""resource""  _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op src cp   src  JsonParser p = _considerFilter op _parserFactory.createParser op src cp   true cp   _considerFilter op _parserFactory.createParser op src cp   true cp   _parserFactory.createParser op src cp   _parserFactory  src  true  DeserializationContext ctxt = createDeserializationContext op p cp   createDeserializationContext op p cp   p  _initForMultiRead op ctxt  p cp   ctxt  p  p.nextToken op  cp   p  _newIterator op p  ctxt  _findRootDeserializer op ctxt cp   true cp   p  ctxt  _findRootDeserializer op ctxt cp   ctxt  true cb,ob  cb,0,0,0,-1,-1,0,2
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,MappingIterator<T>,false,false,false,false,1,ob String cb,0,1,0,public,SuppressWarnings,Overloaded version of  ocb @link #readValue op InputStream cp  ccb .,ob @SuppressWarnings op ""resource"" cp   ""resource""  _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op json cp   json  JsonParser p = _considerFilter op _parserFactory.createParser op json cp   true cp   _considerFilter op _parserFactory.createParser op json cp   true cp   _parserFactory.createParser op json cp   _parserFactory  json  true  DeserializationContext ctxt = createDeserializationContext op p cp   createDeserializationContext op p cp   p  _initForMultiRead op ctxt  p cp   ctxt  p  p.nextToken op  cp   p  _newIterator op p  ctxt  _findRootDeserializer op ctxt cp   true cp   p  ctxt  _findRootDeserializer op ctxt cp   ctxt  true cb,ob  cb,0,0,0,-1,-1,0,2
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,MappingIterator<T>,false,false,false,false,3,ob byte ob  cb   int  int cb,1,1,0,public,,Overloaded version of  ocb @link #readValue op InputStream cp  ccb .,ob _dataFormatReaders != null  _dataFormatReaders  null  _detectBindAndReadValues op _dataFormatReaders.findFormat op src  offset  length cp   false cp   _dataFormatReaders.findFormat op src  offset  length cp   _dataFormatReaders  src  offset  length  false  _bindAndReadValues op _considerFilter op _parserFactory.createParser op src  offset  length cp   true cp  cp   _considerFilter op _parserFactory.createParser op src  offset  length cp   true cp   _parserFactory.createParser op src  offset  length cp   _parserFactory  src  offset  length  true cb,ob  cb,0,0,0,-1,-1,1,2
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,MappingIterator<T>,true,false,false,false,1,ob byte ob  cb  cb,0,1,0,public,,Overloaded version of  ocb @link #readValue op InputStream cp  ccb .,ob readValues op src  0  src.length cp   src  0  src.length  src cb,ob  cb,0,0,0,-1,-1,0,2
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,MappingIterator<T>,false,false,false,false,1,ob File cb,0,1,0,public,,Overloaded version of  ocb @link #readValue op InputStream cp  ccb .,ob _dataFormatReaders != null  _dataFormatReaders  null  _detectBindAndReadValues op _dataFormatReaders.findFormat op _inputStream op src cp  cp   false cp   _dataFormatReaders.findFormat op _inputStream op src cp  cp   _dataFormatReaders  _inputStream op src cp   src  false  _bindAndReadValues op _considerFilter op _parserFactory.createParser op src cp   true cp  cp   _considerFilter op _parserFactory.createParser op src cp   true cp   _parserFactory.createParser op src cp   _parserFactory  src  true cb,ob  cb,0,0,0,-1,-1,0,2
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,MappingIterator<T>,false,false,false,false,1,ob URL cb,0,1,0,public,,Overloaded version of  ocb @link #readValue op InputStream cp  ccb .,ob _dataFormatReaders != null  _dataFormatReaders  null  _detectBindAndReadValues op _dataFormatReaders.findFormat op _inputStream op src cp  cp   true cp   _dataFormatReaders.findFormat op _inputStream op src cp  cp   _dataFormatReaders  _inputStream op src cp   src  true  _bindAndReadValues op _considerFilter op _parserFactory.createParser op src cp   true cp  cp   _considerFilter op _parserFactory.createParser op src cp   true cp   _parserFactory.createParser op src cp   _parserFactory  src  true cb,ob  cb,0,0,0,-1,-1,0,2
readValues,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,MappingIterator<T>,false,false,false,false,1,ob DataInput cb,0,1,0,public,,,ob _dataFormatReaders != null  _dataFormatReaders  null  _reportUndetectableSource op src cp   src  _bindAndReadValues op _considerFilter op _parserFactory.createParser op src cp   true cp  cp   _considerFilter op _parserFactory.createParser op src cp   true cp   _parserFactory.createParser op src cp   _parserFactory  src  true cb,ob  cb,0,0,0,-1,-1,0,2
treeToValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,T,false,false,false,false,2,ob TreeNode  Class<T> cb,0,2,0,public,Override,,ob @Override  readValue op treeAsTokens op n cp   valueType cp   treeAsTokens op n cp   n  valueType  e  JsonMappingException.fromUnexpectedIOE op e cp   JsonMappingException  e cb,ob  cb,0,0,0,-1,-1,0,3
writeValue,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,void,false,false,false,false,2,ob JsonGenerator  Object cb,0,2,0,public,Override,,ob @Override  new UnsupportedOperationException op ""Not implemented for ObjectReader"" cp   ""Not implemented for ObjectReader"" cb,ob  cb,0,0,0,-1,-1,1,2
_bind,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,Object,false,false,false,false,2,ob JsonParser  Object cb,0,2,0,protected,,Actual implementation of value reading+binding operation.,ob Object result  final DeserializationContext ctxt = createDeserializationContext op p cp   createDeserializationContext op p cp   p  JsonToken t = _initForReading op ctxt  p cp   _initForReading op ctxt  p cp   ctxt  p  t == JsonToken.VALUE_NULL  t  JsonToken.VALUE_NULL  JsonToken  valueToUpdate == null  valueToUpdate  null  result = _findRootDeserializer op ctxt cp .getNullValue op ctxt cp   result  _findRootDeserializer op ctxt cp .getNullValue op ctxt cp   _findRootDeserializer op ctxt cp   ctxt  ctxt  result = valueToUpdate  result  valueToUpdate  t == JsonToken.END_ARRAY || t == JsonToken.END_OBJECT  t == JsonToken.END_ARRAY  t  JsonToken.END_ARRAY  JsonToken  t == JsonToken.END_OBJECT  t  JsonToken.END_OBJECT  JsonToken  result = valueToUpdate  result  valueToUpdate  JsonDeserializer<Object> deser = _findRootDeserializer op ctxt cp   _findRootDeserializer op ctxt cp   ctxt  _unwrapRoot  result = _unwrapAndDeserialize op p  ctxt  _valueType  deser cp   result  _unwrapAndDeserialize op p  ctxt  _valueType  deser cp   p  ctxt  _valueType  deser  valueToUpdate == null  valueToUpdate  null  result = deser.deserialize op p  ctxt cp   result  deser.deserialize op p  ctxt cp   deser  p  ctxt  result = deser.deserialize op p  ctxt  valueToUpdate cp   result  deser.deserialize op p  ctxt  valueToUpdate cp   deser  p  ctxt  valueToUpdate  p.clearCurrentToken op  cp   p  _config.isEnabled op DeserializationFeature.FAIL_ON_TRAILING_TOKENS cp   _config  DeserializationFeature.FAIL_ON_TRAILING_TOKENS  DeserializationFeature  _verifyNoTrailingTokens op p  ctxt  _valueType cp   p  ctxt  _valueType  result cb,ob  cb,0,0,0,-1,-1,0,2
_bindAndClose,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,Object,false,false,false,false,1,ob JsonParser cb,0,1,0,protected,,,ob JsonParser p = p0  p0  Object result  DeserializationContext ctxt = createDeserializationContext op p cp   createDeserializationContext op p cp   p  JsonToken t = _initForReading op ctxt  p cp   _initForReading op ctxt  p cp   ctxt  p  t == JsonToken.VALUE_NULL  t  JsonToken.VALUE_NULL  JsonToken  _valueToUpdate == null  _valueToUpdate  null  result = _findRootDeserializer op ctxt cp .getNullValue op ctxt cp   result  _findRootDeserializer op ctxt cp .getNullValue op ctxt cp   _findRootDeserializer op ctxt cp   ctxt  ctxt  result = _valueToUpdate  result  _valueToUpdate  t == JsonToken.END_ARRAY || t == JsonToken.END_OBJECT  t == JsonToken.END_ARRAY  t  JsonToken.END_ARRAY  JsonToken  t == JsonToken.END_OBJECT  t  JsonToken.END_OBJECT  JsonToken  result = _valueToUpdate  result  _valueToUpdate  JsonDeserializer<Object> deser = _findRootDeserializer op ctxt cp   _findRootDeserializer op ctxt cp   ctxt  _unwrapRoot  result = _unwrapAndDeserialize op p  ctxt  _valueType  deser cp   result  _unwrapAndDeserialize op p  ctxt  _valueType  deser cp   p  ctxt  _valueType  deser  _valueToUpdate == null  _valueToUpdate  null  result = deser.deserialize op p  ctxt cp   result  deser.deserialize op p  ctxt cp   deser  p  ctxt  deser.deserialize op p  ctxt  _valueToUpdate cp   deser  p  ctxt  _valueToUpdate  result = _valueToUpdate  result  _valueToUpdate  _config.isEnabled op DeserializationFeature.FAIL_ON_TRAILING_TOKENS cp   _config  DeserializationFeature.FAIL_ON_TRAILING_TOKENS  DeserializationFeature  _verifyNoTrailingTokens op p  ctxt  _valueType cp   p  ctxt  _valueType  result cb,ob  cb,0,0,0,-1,-1,0,2
_bindAndCloseAsTree,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,JsonNode,true,false,false,false,1,ob JsonParser cb,0,1,0,protected,,,ob JsonParser p = p0  p0  _bindAsTree op p cp   p cb,ob  cb,0,0,0,-1,-1,0,2
_bindAsTree,repos/JacksonDatabind-112f/src/main/java/com/fasterxml/jackson/databind/ObjectReader.java,ObjectReader,com.fasterxml.jackson.databind,JsonNode,true,false,false,false,1,ob JsonParser cb,0,1,0,protected,,,ob _config.initialize op p cp   _config  p  _schema != null  _schema  null  p.setSchema op _schema cp   p  _schema  JsonToken t = p.getCurrentToken op  cp   p.getCurrentToken op  cp   p  t == null  t  null  t = p.nextToken op  cp   t  p.nextToken op  cp   p  t == null  t  null  null  DeserializationContext ctxt = createDeserializationContext op p cp   createDeserializationContext op p cp   p  t == JsonToken.VALUE_NULL  t  JsonToken.VALUE_NULL  JsonToken  ctxt.getNodeFactory op  cp .nullNode op  cp   ctxt.getNodeFactory op  cp   ctxt  JsonDeserializer<Object> deser = _findTreeDeserializer op ctxt cp   _findTreeDeserializer op ctxt cp   ctxt  Object result  _unwrapRoot  result = _unwrapAndDeserialize op p  ctxt  JSON_NODE_TYPE  deser cp   result  _unwrapAndDeserialize op p  ctxt  JSON_NODE_TYPE  deser cp   p  ctxt  JSON_NODE_TYPE  deser  result = deser.deserialize op p  ctxt cp   result  deser.deserialize op p  ctxt cp   deser  p  ctxt  _config.isEnabled op DeserializationFeature.FAIL_ON_TRAILING_TOKENS cp   _config  DeserializationFeature.FAIL_ON_TRAILING_TOKENS  DeserializationFeature  _verifyNoTrailingTokens op p  ctxt  JSON_NODE_TYPE cp   p  ctxt  JSON_NODE_TYPE   op JsonNode cp  result  result cb,ob  cb,0,0,0,-1,-1,0,2
